AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
MDW,Chicago Midway International Airport,63,0,0,0,0,0,0,2,4,1,1,2024-10-22,11,1600 - 1700,2024-10-30 00:00:00,7,2,49,7,A398,Main Terminal,64,0,15,2
MDW,Chicago Midway International Airport,132,0,229,14,0,0,0,17,4,9,3,2024-10-22,18,1900 - 2000,2024-10-30 00:00:00,32,20,103,32,A398,Main Terminal,384,16,281,31
MDW,Chicago Midway International Airport,32,0,68,15,0,0,0,21,4,4,1,2024-10-22,0,2100 - 2200,2024-10-30 00:00:00,36,25,31,36,A398,Main Terminal,119,19,88,34
MDW,Chicago Midway International Airport,136,0,18,0,0,0,0,7,5,9,2,2024-10-23,0,0900 - 1000,2024-10-31 00:00:00,17,7,105,17,A398,Main Terminal,163,6,58,16
MDW,Chicago Midway International Airport,51,0,2,0,0,0,0,4,5,3,1,2024-10-23,0,1100 - 1200,2024-10-31 00:00:00,16,5,26,11,A398,Main Terminal,56,4,30,16
MDW,Chicago Midway International Airport,142,0,37,0,0,0,0,8,5,4,2,2024-10-23,10,1600 - 1700,2024-10-31 00:00:00,23,8,88,23,A398,Main Terminal,183,8,95,22
MDW,Chicago Midway International Airport,233,0,22,0,0,0,0,6,3,2,2,2024-10-23,10,1900 - 2000,2024-10-31 00:00:00,22,10,65,22,A398,Main Terminal,257,4,192,22
MDW,Chicago Midway International Airport,74,0,8,0,0,0,0,6,2,2,1,2024-10-23,0,2100 - 2200,2024-10-31 00:00:00,19,11,27,19,A398,Main Terminal,84,4,57,14
MDW,Chicago Midway International Airport,44,0,0,0,0,0,0,2,5,0,1,2024-10-24,0,0800 - 0900,2024-11-01 00:00:00,10,3,29,10,A398,Main Terminal,44,1,15,10
MDW,Chicago Midway International Airport,103,0,85,0,0,0,0,15,5,6,2,2024-10-24,15,0900 - 1000,2024-11-01 00:00:00,28,16,154,28,A398,Main Terminal,194,11,40,16
MDW,Chicago Midway International Airport,19,0,62,0,0,0,0,18,5,1,1,2024-10-24,2,1000 - 1100,2024-11-01 00:00:00,25,21,40,25,A398,Main Terminal,82,16,42,24
MDW,Chicago Midway International Airport,60,0,0,0,0,0,0,4,5,0,1,2024-10-24,16,1500 - 1600,2024-11-01 00:00:00,9,4,45,9,A398,Main Terminal,60,2,15,8
MDW,Chicago Midway International Airport,135,0,123,0,0,0,0,14,4,3,2,2024-10-24,14,1900 - 2000,2024-11-01 00:00:00,23,16,53,23,A398,Main Terminal,261,14,208,23
MDW,Chicago Midway International Airport,59,0,29,0,0,0,0,12,4,3,1,2024-10-24,0,2000 - 2100,2024-11-01 00:00:00,20,13,41,20,A398,Main Terminal,91,12,50,20
MDW,Chicago Midway International Airport,4,0,0,0,0,0,0,5,1,2,1,2024-10-24,0,2100 - 2200,2024-11-01 00:00:00,8,0,0,0,A398,Main Terminal,6,5,6,8
MDW,Chicago Midway International Airport,48,0,8,0,0,0,0,7,4,2,1,2024-10-25,0,0800 - 0900,2024-11-02 00:00:00,18,8,48,18,A398,Main Terminal,58,4,10,9
MDW,Chicago Midway International Airport,74,0,41,10,0,0,0,13,3,1,1,2024-10-25,3,0900 - 1000,2024-11-02 00:00:00,32,15,103,32,A398,Main Terminal,126,7,23,32
MDW,Chicago Midway International Airport,104,0,67,0,0,0,0,13,4,5,3,2024-10-25,12,1000 - 1100,2024-11-02 00:00:00,25,15,118,25,A398,Main Terminal,176,9,58,21
MDW,Chicago Midway International Airport,64,0,0,0,0,0,0,4,4,1,1,2024-10-25,0,1100 - 1200,2024-11-02 00:00:00,12,4,49,12,A398,Main Terminal,65,2,16,12
MDW,Chicago Midway International Airport,75,0,0,0,0,0,0,2,5,2,1,2024-10-25,11,1600 - 1700,2024-11-02 00:00:00,10,2,64,10,A398,Main Terminal,77,0,13,6
MDW,Chicago Midway International Airport,135,0,105,43,0,0,0,16,3,8,2,2024-10-25,23,1900 - 2000,2024-11-02 00:00:00,41,21,80,41,A398,Main Terminal,291,14,211,33
MDW,Chicago Midway International Airport,70,0,30,0,0,0,0,11,3,4,1,2024-10-25,0,2100 - 2200,2024-11-02 00:00:00,27,13,55,27,A398,Main Terminal,104,9,49,27
MDW,Chicago Midway International Airport,139,0,50,0,0,0,0,8,5,2,2,2024-10-26,3,0900 - 1000,2024-11-03 00:00:03,23,8,125,23,A398,Main Terminal,191,8,66,22
MDW,Chicago Midway International Airport,159,0,0,0,0,0,0,5,5,5,2,2024-10-26,6,1100 - 1200,2024-11-03 00:00:03,12,5,107,12,A398,Main Terminal,164,3,57,12
MDW,Chicago Midway International Airport,247,0,26,0,0,0,0,7,4,10,2,2024-10-26,18,1600 - 1700,2024-11-03 00:00:03,20,9,51,20,A398,Main Terminal,283,6,232,20
MDW,Chicago Midway International Airport,157,0,3,0,0,0,0,7,4,7,1,2024-10-26,21,1800 - 1900,2024-11-03 00:00:03,17,13,6,17,A398,Main Terminal,167,7,161,17
MDW,Chicago Midway International Airport,93,0,43,0,0,0,0,10,4,3,1,2024-10-26,0,1900 - 2000,2024-11-03 00:00:03,25,14,58,25,A398,Main Terminal,139,7,81,25
MDW,Chicago Midway International Airport,106,0,28,0,0,0,0,9,5,8,1,2024-10-26,0,2100 - 2200,2024-11-03 00:00:03,23,9,47,23,A398,Main Terminal,142,10,95,22
MDW,Chicago Midway International Airport,42,0,27,0,0,0,0,14,4,3,1,2024-10-27,2,0800 - 0900,2024-11-04 00:00:00,26,15,45,26,A398,Main Terminal,72,11,27,25
MDW,Chicago Midway International Airport,22,0,77,28,0,0,0,23,4,4,1,2024-10-27,3,0900 - 1000,2024-11-04 00:00:00,41,25,57,41,A398,Main Terminal,131,22,74,40
MDW,Chicago Midway International Airport,50,0,16,0,0,0,0,9,4,2,1,2024-10-27,14,1000 - 1100,2024-11-04 00:00:00,20,10,48,20,A398,Main Terminal,68,8,20,18
MDW,Chicago Midway International Airport,249,0,0,0,0,0,0,4,5,7,2,2024-10-27,47,1700 - 1800,2024-11-04 00:00:00,13,3,51,13,A398,Main Terminal,256,5,205,13
MDW,Chicago Midway International Airport,77,0,46,0,0,0,0,12,5,3,1,2024-10-27,5,1900 - 2000,2024-11-04 00:00:00,21,13,44,21,A398,Main Terminal,126,12,82,21
MDW,Chicago Midway International Airport,127,0,0,0,0,0,0,1,5,4,1,2024-10-27,17,2000 - 2100,2024-11-04 00:00:00,6,1,5,6,A398,Main Terminal,131,1,126,4
MDW,Chicago Midway International Airport,61,0,72,0,0,0,0,16,5,5,1,2024-10-27,3,2100 - 2200,2024-11-04 00:00:00,29,19,47,29,A398,Main Terminal,138,15,91,29
MDW,Chicago Midway International Airport,194,0,30,0,0,0,0,8,5,7,2,2024-10-28,5,0900 - 1000,2024-11-05 00:00:00,22,10,98,22,A398,Main Terminal,231,7,133,21
MDW,Chicago Midway International Airport,218,0,0,0,0,0,0,5,5,7,2,2024-10-28,7,1000 - 1100,2024-11-05 00:00:00,15,5,113,15,A398,Main Terminal,225,4,112,15
MDW,Chicago Midway International Airport,78,0,20,0,0,0,0,10,5,1,1,2024-10-28,0,1100 - 1200,2024-11-05 00:00:00,21,12,37,21,A398,Main Terminal,99,9,62,21
MDW,Chicago Midway International Airport,82,0,32,0,0,0,0,12,5,4,1,2024-10-28,0,1200 - 1300,2024-11-05 00:00:00,20,13,35,20,A398,Main Terminal,118,11,83,20
MDW,Chicago Midway International Airport,64,0,0,0,0,0,0,2,5,2,1,2024-10-28,9,1600 - 1700,2024-11-05 00:00:00,8,3,42,8,A398,Main Terminal,66,1,24,5
MDW,Chicago Midway International Airport,80,0,51,0,0,0,0,11,5,0,1,2024-10-28,0,1900 - 2000,2024-11-05 00:00:00,22,11,43,22,A398,Main Terminal,131,12,88,22
MDW,Chicago Midway International Airport,171,0,0,0,0,0,0,2,5,5,1,2024-10-28,18,2000 - 2100,2024-11-05 00:00:00,9,3,4,9,A398,Main Terminal,176,2,172,9
MDW,Chicago Midway International Airport,122,0,0,0,0,0,0,3,5,2,1,2024-10-28,0,2100 - 2200,2024-11-05 00:00:00,10,2,39,10,A398,Main Terminal,124,3,85,10
MDW,Chicago Midway International Airport,29,0,60,50,5,0,0,26,3,4,1,2024-10-29,0,0900 - 1000,2024-11-06 00:00:00,47,30,57,47,A398,Main Terminal,148,24,91,47
MDW,Chicago Midway International Airport,42,0,0,0,0,0,0,4,3,0,1,2024-10-29,5,1000 - 1100,2024-11-06 00:00:00,9,4,32,9,A398,Main Terminal,42,2,10,4
MDW,Chicago Midway International Airport,2,0,0,0,0,0,4,68,2,1,1,2024-10-29,0,1700 - 1800,2024-11-06 00:00:00,97,13,2,13,A398,Main Terminal,7,96,5,97
MDW,Chicago Midway International Airport,120,0,33,19,0,0,0,11,4,5,1,2024-10-29,4,1900 - 2000,2024-11-06 00:00:00,37,12,50,37,A398,Main Terminal,177,10,127,35
MDW,Chicago Midway International Airport,41,0,64,118,47,0,0,32,4,5,2,2024-10-29,20,2000 - 2100,2024-11-06 00:00:00,57,41,55,57,A398,Main Terminal,275,30,220,57
MDW,Chicago Midway International Airport,86,0,30,0,0,0,0,8,4,1,1,2024-10-29,0,2100 - 2200,2024-11-06 00:00:00,21,10,46,21,A398,Main Terminal,117,7,71,21
MDW,Chicago Midway International Airport,63,0,0,0,0,0,0,5,4,3,1,2024-10-30,0,0800 - 0900,2024-11-07 00:00:00,13,7,37,13,A398,Main Terminal,66,3,29,7
MDW,Chicago Midway International Airport,96,0,22,0,0,0,0,9,5,4,1,2024-10-30,0,0900 - 1000,2024-11-07 00:00:00,20,11,59,20,A398,Main Terminal,122,7,63,18
MDW,Chicago Midway International Airport,34,0,0,0,0,0,0,0,5,2,1,2024-10-30,5,1000 - 1100,2024-11-07 00:00:00,3,0,26,3,A398,Main Terminal,36,0,10,0
MDW,Chicago Midway International Airport,60,0,2,0,0,0,0,7,5,4,1,2024-10-30,0,1100 - 1200,2024-11-07 00:00:00,16,8,52,16,A398,Main Terminal,66,4,14,14
MDW,Chicago Midway International Airport,96,0,38,0,0,0,0,10,3,10,2,2024-10-30,6,1600 - 1700,2024-11-07 00:00:00,29,13,68,29,A398,Main Terminal,144,8,76,25
MDW,Chicago Midway International Airport,112,0,107,25,25,0,0,20,3,16,2,2024-10-30,14,1900 - 2000,2024-11-07 00:00:00,55,28,85,55,A398,Main Terminal,285,17,200,51
MDW,Chicago Midway International Airport,61,0,28,0,0,0,0,11,3,4,1,2024-10-30,2,2100 - 2200,2024-11-07 00:00:00,25,15,41,25,A398,Main Terminal,93,7,52,23
MDW,Chicago Midway International Airport,27,0,12,0,0,0,0,10,3,2,1,2024-10-31,0,0800 - 0900,2024-11-08 00:00:00,20,12,30,20,A398,Main Terminal,41,6,11,8
MDW,Chicago Midway International Airport,36,0,37,17,0,0,0,20,4,3,1,2024-10-31,0,0900 - 1000,2024-11-08 00:00:00,35,23,52,35,A398,Main Terminal,93,17,41,33
MDW,Chicago Midway International Airport,165,0,46,0,0,0,0,9,4,11,2,2024-10-31,16,1000 - 1100,2024-11-08 00:00:00,27,9,104,27,A398,Main Terminal,222,9,118,27
MDW,Chicago Midway International Airport,48,0,4,0,0,0,0,10,3,2,1,2024-10-31,4,1700 - 1800,2024-11-08 00:00:00,18,10,45,18,A398,Main Terminal,54,7,9,14
MDW,Chicago Midway International Airport,80,0,20,0,0,0,0,8,4,2,1,2024-10-31,0,1900 - 2000,2024-11-08 00:00:00,21,9,48,21,A398,Main Terminal,102,7,54,21
MDW,Chicago Midway International Airport,120,0,19,0,0,0,0,6,3,4,1,2024-10-31,17,2000 - 2100,2024-11-08 00:00:00,18,8,11,18,A398,Main Terminal,143,6,132,18
MDW,Chicago Midway International Airport,55,0,16,0,0,0,0,10,3,1,1,2024-10-31,1,2100 - 2200,2024-11-08 00:00:00,19,13,28,19,A398,Main Terminal,72,9,44,19
