AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
MDW,Chicago Midway International Airport,131,0,37,0,0,0,0,8,3,3,1,2024-06-19,8,1800 - 1900,2024-08-05 10:23:25,21,12,12,21,A398,Main Terminal,171,7,159,21
MDW,Chicago Midway International Airport,100,0,96,110,0,0,0,21,3,9,2,2024-06-19,17,1900 - 2000,2024-08-05 10:23:25,44,15,63,33,A398,Main Terminal,315,23,252,44
MDW,Chicago Midway International Airport,37,0,90,42,0,0,0,22,4,6,1,2024-06-19,20,2000 - 2100,2024-08-05 10:23:25,34,20,12,31,A398,Main Terminal,175,22,163,34
MDW,Chicago Midway International Airport,82,0,72,18,0,0,0,16,3,2,2,2024-06-19,8,2100 - 2200,2024-08-05 10:23:25,34,16,80,34,A398,Main Terminal,174,15,94,33
MDW,Chicago Midway International Airport,138,0,83,8,0,0,0,13,4,7,2,2024-06-20,2,0900 - 1000,2024-08-05 10:23:25,33,15,138,33,A398,Main Terminal,236,10,98,27
MDW,Chicago Midway International Airport,65,0,58,73,6,0,0,23,5,4,2,2024-06-20,14,1000 - 1100,2024-08-05 10:23:25,46,18,110,46,A398,Main Terminal,206,28,96,44
MDW,Chicago Midway International Airport,69,0,0,0,0,0,0,0,5,1,1,2024-06-20,9,1600 - 1700,2024-08-05 10:23:25,0,0,49,0,A398,Main Terminal,70,0,21,0
MDW,Chicago Midway International Airport,171,0,0,0,0,0,0,4,5,1,1,2024-06-20,27,1800 - 1900,2024-08-05 10:23:25,12,5,3,6,A398,Main Terminal,172,4,169,12
MDW,Chicago Midway International Airport,382,0,82,0,0,0,0,8,5,10,3,2024-06-20,35,1900 - 2000,2024-08-05 10:23:25,21,7,60,18,A398,Main Terminal,474,8,414,21
MDW,Chicago Midway International Airport,38,0,48,35,0,0,0,22,3,4,1,2024-06-20,2,2100 - 2200,2024-08-05 10:23:25,43,29,62,43,A398,Main Terminal,125,16,63,42
MDW,Chicago Midway International Airport,100,0,114,21,0,0,0,16,5,9,2,2024-06-21,2,0900 - 1000,2024-08-05 10:23:25,34,19,150,34,A398,Main Terminal,244,12,94,32
MDW,Chicago Midway International Airport,110,0,72,16,0,0,0,13,5,8,2,2024-06-21,15,1000 - 1100,2024-08-05 10:23:25,35,13,123,35,A398,Main Terminal,206,13,83,35
MDW,Chicago Midway International Airport,33,0,51,38,0,0,0,22,5,1,1,2024-06-21,0,1100 - 1200,2024-08-05 10:23:25,39,26,70,39,A398,Main Terminal,123,18,53,39
MDW,Chicago Midway International Airport,71,0,0,0,0,0,0,3,5,4,1,2024-06-21,6,1600 - 1700,2024-08-05 10:23:25,9,4,54,9,A398,Main Terminal,75,2,21,9
MDW,Chicago Midway International Airport,167,0,0,0,0,0,0,3,5,3,1,2024-06-21,14,1800 - 1900,2024-08-05 10:23:25,10,5,8,10,A398,Main Terminal,170,3,162,10
MDW,Chicago Midway International Airport,169,0,105,24,0,0,0,14,4,13,2,2024-06-21,16,1900 - 2000,2024-08-05 10:23:25,36,21,73,36,A398,Main Terminal,311,11,238,32
MDW,Chicago Midway International Airport,157,0,8,0,0,0,0,9,4,10,1,2024-06-21,17,2000 - 2100,2024-08-05 10:23:25,16,8,1,8,A398,Main Terminal,175,9,174,16
MDW,Chicago Midway International Airport,89,0,39,8,0,0,0,13,4,5,1,2024-06-21,0,2100 - 2200,2024-08-05 10:23:25,33,15,68,33,A398,Main Terminal,141,10,73,32
MDW,Chicago Midway International Airport,73,0,0,0,0,0,0,6,4,4,1,2024-06-21,1,2200 - 2300,2024-08-05 10:23:25,12,6,61,12,A398,Main Terminal,77,3,16,12
MDW,Chicago Midway International Airport,98,0,10,0,0,0,0,7,4,4,1,2024-06-22,0,0800 - 0900,2024-08-05 10:23:25,17,9,45,17,A398,Main Terminal,112,6,67,16
MDW,Chicago Midway International Airport,66,0,41,21,0,0,0,16,3,4,1,2024-06-22,2,0900 - 1000,2024-08-05 10:23:25,36,20,67,36,A398,Main Terminal,132,11,65,32
MDW,Chicago Midway International Airport,61,0,50,20,0,0,0,16,3,4,1,2024-06-22,0,1000 - 1100,2024-08-05 10:23:25,39,20,69,39,A398,Main Terminal,135,12,66,36
MDW,Chicago Midway International Airport,35,0,14,0,0,0,0,11,3,2,1,2024-06-22,5,1100 - 1200,2024-08-05 10:23:25,20,12,45,20,A398,Main Terminal,51,0,6,0
MDW,Chicago Midway International Airport,156,0,0,0,0,0,0,5,3,1,1,2024-06-22,11,1400 - 1500,2024-08-05 10:23:25,13,4,3,12,A398,Main Terminal,157,5,154,13
MDW,Chicago Midway International Airport,209,0,97,0,0,0,0,10,4,8,2,2024-06-22,12,1700 - 1800,2024-08-05 10:23:25,27,12,50,27,A398,Main Terminal,314,10,264,25
MDW,Chicago Midway International Airport,131,0,22,0,0,0,0,7,4,3,1,2024-06-22,5,1800 - 1900,2024-08-05 10:23:25,20,10,40,20,A398,Main Terminal,156,6,116,20
MDW,Chicago Midway International Airport,233,0,0,0,0,0,0,5,4,5,2,2024-06-22,21,1900 - 2000,2024-08-05 10:23:25,13,8,50,13,A398,Main Terminal,238,4,188,12
MDW,Chicago Midway International Airport,269,0,22,0,0,0,0,4,4,6,2,2024-06-22,13,2100 - 2200,2024-08-05 10:23:25,20,11,46,20,A398,Main Terminal,297,3,251,17
MDW,Chicago Midway International Airport,182,0,91,0,0,0,0,10,4,7,2,2024-06-23,5,0900 - 1000,2024-08-05 10:23:25,25,11,121,25,A398,Main Terminal,280,9,159,24
MDW,Chicago Midway International Airport,69,0,0,0,0,0,0,2,4,0,1,2024-06-23,5,1100 - 1200,2024-08-05 10:23:25,6,1,40,6,A398,Main Terminal,69,3,29,6
MDW,Chicago Midway International Airport,214,0,0,0,0,0,0,4,5,6,2,2024-06-23,25,1600 - 1700,2024-08-05 10:23:25,14,9,33,14,A398,Main Terminal,220,3,187,14
MDW,Chicago Midway International Airport,339,0,1,0,0,0,0,5,4,9,2,2024-06-23,17,1900 - 2000,2024-08-05 10:23:25,17,2,4,7,A398,Main Terminal,349,5,345,17
MDW,Chicago Midway International Airport,206,0,67,0,0,0,0,11,5,5,2,2024-06-23,5,2000 - 2100,2024-08-05 10:23:25,27,16,68,27,A398,Main Terminal,278,9,210,25
MDW,Chicago Midway International Airport,60,0,73,83,0,0,0,25,5,6,2,2024-06-23,18,2100 - 2200,2024-08-05 10:23:25,42,24,69,41,A398,Main Terminal,222,25,153,42
MDW,Chicago Midway International Airport,207,0,71,0,0,0,0,9,5,8,3,2024-06-24,13,0900 - 1000,2024-08-05 10:23:25,30,11,149,30,A398,Main Terminal,286,7,137,28
MDW,Chicago Midway International Airport,16,0,106,9,0,0,0,22,4,0,1,2024-06-24,1,1000 - 1100,2024-08-05 10:23:25,31,22,35,31,A398,Main Terminal,131,22,96,31
MDW,Chicago Midway International Airport,79,0,52,0,0,0,0,13,4,1,1,2024-06-24,0,1100 - 1200,2024-08-05 10:23:25,29,17,53,29,A398,Main Terminal,132,11,79,29
MDW,Chicago Midway International Airport,95,0,56,0,0,0,0,12,4,1,1,2024-06-24,2,1200 - 1300,2024-08-05 10:23:25,30,16,87,30,A398,Main Terminal,152,6,65,30
MDW,Chicago Midway International Airport,47,0,27,0,0,0,0,14,3,1,1,2024-06-24,16,1600 - 1700,2024-08-05 10:23:25,22,14,50,21,A398,Main Terminal,75,13,25,22
MDW,Chicago Midway International Airport,170,0,0,0,0,0,0,4,4,2,1,2024-06-24,17,1800 - 1900,2024-08-05 10:23:25,12,6,2,12,A398,Main Terminal,172,4,170,12
MDW,Chicago Midway International Airport,233,0,69,4,0,0,0,10,4,4,2,2024-06-24,14,1900 - 2000,2024-08-05 10:23:25,31,19,51,31,A398,Main Terminal,310,8,259,28
MDW,Chicago Midway International Airport,170,0,0,0,0,0,0,2,3,3,1,2024-06-24,9,2000 - 2100,2024-08-05 10:23:25,9,0,1,0,A398,Main Terminal,173,2,172,9
MDW,Chicago Midway International Airport,95,0,28,0,0,0,0,10,3,5,1,2024-06-24,2,2100 - 2200,2024-08-05 10:23:25,28,15,39,27,A398,Main Terminal,128,8,89,28
MDW,Chicago Midway International Airport,66,0,0,0,0,0,0,2,3,3,1,2024-06-24,6,2200 - 2300,2024-08-05 10:23:25,10,3,40,10,A398,Main Terminal,69,1,29,10
MDW,Chicago Midway International Airport,76,0,28,22,0,0,0,14,3,4,1,2024-06-25,1,0900 - 1000,2024-08-05 10:23:25,38,19,70,38,A398,Main Terminal,130,8,60,38
MDW,Chicago Midway International Airport,35,0,35,0,0,0,0,11,2,0,1,2024-06-25,17,1000 - 1100,2024-08-05 10:23:25,23,14,53,23,A398,Main Terminal,70,2,17,22
MDW,Chicago Midway International Airport,64,0,0,0,0,0,0,2,5,2,1,2024-06-25,11,1600 - 1700,2024-08-05 10:23:25,6,2,52,6,A398,Main Terminal,66,1,14,5
MDW,Chicago Midway International Airport,162,0,7,0,0,0,0,7,4,4,1,2024-06-25,7,1800 - 1900,2024-08-05 10:23:25,17,9,5,14,A398,Main Terminal,173,6,168,17
MDW,Chicago Midway International Airport,143,0,186,110,0,0,0,21,4,10,3,2024-06-25,24,1900 - 2000,2024-08-05 10:23:25,44,18,92,42,A398,Main Terminal,449,22,357,44
MDW,Chicago Midway International Airport,170,0,0,0,0,0,0,7,4,4,1,2024-06-25,13,2000 - 2100,2024-08-05 10:23:25,14,14,1,14,A398,Main Terminal,174,6,173,14
MDW,Chicago Midway International Airport,43,0,9,0,0,0,0,13,4,2,1,2024-06-25,7,2100 - 2200,2024-08-05 10:23:25,17,14,27,17,A398,Main Terminal,54,12,27,16
MDW,Chicago Midway International Airport,96,0,41,0,0,0,0,12,4,6,1,2024-06-25,0,2200 - 2300,2024-08-05 10:23:25,28,13,66,28,A398,Main Terminal,143,10,77,28
MDW,Chicago Midway International Airport,76,0,0,0,0,0,0,8,4,2,1,2024-06-26,0,0900 - 1000,2024-08-05 10:23:34,15,8,36,15,A398,Main Terminal,78,7,42,15
MDW,Chicago Midway International Airport,61,0,0,0,0,0,0,0,4,0,1,2024-06-26,4,1000 - 1100,2024-08-05 10:23:34,2,0,59,2,A398,Main Terminal,61,0,2,0
MDW,Chicago Midway International Airport,86,0,51,0,0,0,0,12,4,2,1,2024-06-26,3,1100 - 1200,2024-08-05 10:23:34,25,14,88,25,A398,Main Terminal,139,8,51,25
MDW,Chicago Midway International Airport,66,0,60,13,0,0,0,16,3,8,1,2024-06-26,1,1200 - 1300,2024-08-05 10:23:34,34,18,92,34,A398,Main Terminal,147,12,55,34
MDW,Chicago Midway International Airport,55,0,0,0,0,0,0,3,4,3,1,2024-06-26,14,1600 - 1700,2024-08-05 10:23:34,7,3,37,7,A398,Main Terminal,58,2,21,5
MDW,Chicago Midway International Airport,84,0,85,0,0,0,0,15,3,6,1,2024-06-26,11,1800 - 1900,2024-08-05 10:23:34,29,19,19,28,A398,Main Terminal,175,14,156,29
MDW,Chicago Midway International Airport,211,0,126,0,0,0,0,11,4,4,2,2024-06-26,28,1900 - 2000,2024-08-05 10:23:34,26,6,10,10,A398,Main Terminal,341,11,331,26
MDW,Chicago Midway International Airport,138,0,31,0,0,0,0,9,4,2,2,2024-06-26,6,2100 - 2200,2024-08-05 10:23:34,30,14,68,30,A398,Main Terminal,171,5,103,30
MDW,Chicago Midway International Airport,112,0,31,0,0,0,0,9,4,4,1,2024-06-26,0,2200 - 2300,2024-08-05 10:23:34,23,13,58,23,A398,Main Terminal,147,6,89,22
MDW,Chicago Midway International Airport,12,0,0,0,0,0,0,2,1,1,1,2024-06-27,0,0000 - 0100,2024-08-05 10:23:34,4,0,0,0,A398,Main Terminal,13,2,13,4
MDW,Chicago Midway International Airport,136,0,63,25,0,0,0,13,4,7,2,2024-06-27,1,0900 - 1000,2024-08-05 10:23:34,40,14,163,40,A398,Main Terminal,231,10,68,40
MDW,Chicago Midway International Airport,60,0,116,27,0,0,0,20,4,6,2,2024-06-27,11,1000 - 1100,2024-08-05 10:23:34,39,23,116,39,A398,Main Terminal,209,17,93,39
MDW,Chicago Midway International Airport,101,0,23,0,0,0,0,8,4,2,1,2024-06-27,0,1200 - 1300,2024-08-05 10:23:34,20,10,44,20,A398,Main Terminal,126,7,82,20
MDW,Chicago Midway International Airport,69,0,0,0,0,0,0,3,4,3,1,2024-06-27,14,1600 - 1700,2024-08-05 10:23:34,9,5,46,9,A398,Main Terminal,72,1,26,8
MDW,Chicago Midway International Airport,83,0,88,0,0,0,0,14,4,2,1,2024-06-27,3,1800 - 1900,2024-08-05 10:23:34,28,6,12,25,A398,Main Terminal,173,14,161,28
MDW,Chicago Midway International Airport,154,0,145,142,33,3,0,24,4,9,3,2024-06-27,20,1900 - 2000,2024-08-05 10:23:34,62,31,79,62,A398,Main Terminal,486,23,407,57
MDW,Chicago Midway International Airport,63,0,70,6,0,0,0,16,4,7,1,2024-06-27,0,2100 - 2200,2024-08-05 10:23:34,32,20,51,32,A398,Main Terminal,146,13,95,31
MDW,Chicago Midway International Airport,74,0,0,0,0,0,0,4,4,3,1,2024-06-27,8,2200 - 2300,2024-08-05 10:23:34,11,4,64,11,A398,Main Terminal,77,5,13,10
MDW,Chicago Midway International Airport,70,0,93,45,23,16,0,26,4,4,2,2024-06-28,0,0900 - 1000,2024-08-05 10:23:34,66,31,143,66,A398,Main Terminal,251,18,108,66
MDW,Chicago Midway International Airport,38,0,37,22,46,61,0,42,5,6,2,2024-06-28,13,1000 - 1100,2024-08-05 10:23:34,73,55,120,73,A398,Main Terminal,210,25,90,69
MDW,Chicago Midway International Airport,39,0,13,46,34,0,0,30,5,3,1,2024-06-28,0,1100 - 1200,2024-08-05 10:23:34,59,44,59,59,A398,Main Terminal,135,20,76,59
MDW,Chicago Midway International Airport,73,0,0,0,0,0,0,4,5,2,1,2024-06-28,5,1600 - 1700,2024-08-05 10:23:34,9,4,61,9,A398,Main Terminal,75,4,14,9
MDW,Chicago Midway International Airport,168,0,0,0,0,0,0,5,4,5,1,2024-06-28,11,1800 - 1900,2024-08-05 10:23:34,14,3,13,7,A398,Main Terminal,173,5,160,14
MDW,Chicago Midway International Airport,224,0,48,23,0,0,0,10,4,7,2,2024-06-28,2,1900 - 2000,2024-08-05 10:23:34,36,22,94,36,A398,Main Terminal,302,5,208,28
MDW,Chicago Midway International Airport,165,0,0,0,0,0,0,7,4,10,1,2024-06-28,6,2000 - 2100,2024-08-05 10:23:34,13,7,7,13,A398,Main Terminal,175,7,168,13
MDW,Chicago Midway International Airport,192,0,3,0,0,0,0,5,4,8,2,2024-06-28,5,2100 - 2200,2024-08-05 10:23:34,16,3,89,15,A398,Main Terminal,203,6,114,16
MDW,Chicago Midway International Airport,165,0,75,9,0,0,0,13,3,8,2,2024-06-29,1,0900 - 1000,2024-08-05 10:23:34,32,15,141,32,A398,Main Terminal,257,9,116,32
MDW,Chicago Midway International Airport,100,0,35,0,0,0,0,9,4,4,1,2024-06-29,1,1100 - 1200,2024-08-05 10:23:34,21,10,49,21,A398,Main Terminal,139,9,90,21
MDW,Chicago Midway International Airport,168,0,0,0,0,0,0,2,5,5,1,2024-06-29,2,1400 - 1500,2024-08-05 10:23:34,8,1,1,1,A398,Main Terminal,173,2,172,8
MDW,Chicago Midway International Airport,130,0,0,0,0,0,0,3,5,3,1,2024-06-29,1,1600 - 1700,2024-08-05 10:23:34,13,5,54,13,A398,Main Terminal,133,1,79,12
MDW,Chicago Midway International Airport,170,0,0,0,0,0,0,4,5,5,1,2024-06-29,18,1700 - 1800,2024-08-05 10:23:34,10,10,1,10,A398,Main Terminal,175,4,174,10
MDW,Chicago Midway International Airport,326,0,0,0,0,0,0,5,4,9,2,2024-06-29,12,1900 - 2000,2024-08-05 10:23:34,15,7,42,15,A398,Main Terminal,335,4,293,13
MDW,Chicago Midway International Airport,245,0,0,0,0,0,0,2,4,6,2,2024-06-29,10,2000 - 2100,2024-08-05 10:23:34,12,5,65,12,A398,Main Terminal,251,2,186,10
MDW,Chicago Midway International Airport,126,0,5,0,0,0,0,6,4,4,1,2024-06-29,0,2100 - 2200,2024-08-05 10:23:34,18,10,38,18,A398,Main Terminal,135,5,97,15
MDW,Chicago Midway International Airport,168,0,73,0,0,0,0,10,4,8,2,2024-06-30,7,0900 - 1000,2024-08-05 10:23:34,22,11,103,22,A398,Main Terminal,249,10,146,22
MDW,Chicago Midway International Airport,74,0,0,0,0,0,0,5,5,2,1,2024-06-30,6,1100 - 1200,2024-08-05 10:23:34,12,5,60,12,A398,Main Terminal,76,5,16,11
MDW,Chicago Midway International Airport,71,0,0,0,0,0,0,5,5,4,1,2024-06-30,7,1600 - 1700,2024-08-05 10:23:34,12,4,26,12,A398,Main Terminal,75,5,49,10
MDW,Chicago Midway International Airport,123,0,15,0,0,0,0,10,5,4,1,2024-06-30,5,1700 - 1800,2024-08-05 10:23:34,17,10,3,13,A398,Main Terminal,142,10,139,17
MDW,Chicago Midway International Airport,170,0,0,0,0,0,0,4,5,5,1,2024-06-30,5,1800 - 1900,2024-08-05 10:23:34,13,7,9,13,A398,Main Terminal,175,4,166,13
MDW,Chicago Midway International Airport,159,0,160,0,0,0,0,14,5,5,2,2024-06-30,14,1900 - 2000,2024-08-05 10:23:34,26,18,53,26,A398,Main Terminal,324,14,271,24
MDW,Chicago Midway International Airport,134,0,0,0,0,0,0,2,4,5,1,2024-06-30,11,2000 - 2100,2024-08-05 10:23:34,8,5,3,6,A398,Main Terminal,139,2,136,8
MDW,Chicago Midway International Airport,144,0,58,0,0,0,0,11,4,6,2,2024-06-30,6,2100 - 2200,2024-08-05 10:23:34,23,12,62,23,A398,Main Terminal,208,10,146,22
